user_id,track_id,rating
0,0P3UvQJlKTMx2g8a4FL7zP,5
0,4yGreqJT68htx4FYJJ9Ixr,5
0,5KvpILBiZsVkF1h4mtv01f,5
0,6jFeawXXvL3BW9WyedKWug,5
0,1ACClyt4wNFFdC1xntWB2i,5
0,1wQshFMkDxr8Jz1McOZOJR,5
0,4kMTTP73Xg6fuczRWyMyuY,5
0,63qYnhfLWKoEEBY6pLHkWf,5
0,7B7VD5FgF4vQXgZTt0faaI,5
0,0WLfsza5WBoVEA4DR6AD2j,4
0,2tvhuc66Zunf3SL4z1XpxT,4
0,5GvYiLsV79ylE4ytuBlyRL,4
0,15w7sDPrdDhWI0L0jSQqMW,5
0,7pq433DWGbLDY6RUt8BF47,5
0,1QwLTEV5ao2LlINoBgxxp3,4
0,3P3MEoPyR5nOSXCR786Wi7,4
0,7t7J3JytYAjYmfFwEarnuv,5
0,4wHYHq45hQhSAqIZKAISeN,5
0,3I4eH6I1I2JWMhnMxapTFk,5
0,5TvrqyQnMUNfPtbcXOpZru,5
0,3LNMX8NnyYg8djg7T640kI,5
0,1S1Cz1ljjWfZ1yRfFfGxPD,5
0,6UrEu6rwdoHsULeFFWdTFq,5
0,2tcetxJ9ApZKQXSadHi6fc,5
0,7gD0IXCoTm62R0H3jrPtUZ,5
0,6BCi9wxAwrCdUqKCDeNTmv,5
0,6jLc6r3WEjJP7bV7v0HWbv,2
0,4J8yNRPLsdfO1jFgt1ZM5u,2
0,1bH5saVHEnEdNyFydlkCC3,1
1,5X3NkhmBhAEXN6P53hGz0I,5
1,4TWXRxJ03boCLPqecHxNYX,5
1,49kzqgBFwtTpcH63KIMgXR,5
1,7MYwLsNvA6e9xCFuWY24qo,5
1,0M6upqk6hNH1VJyVl8VI9h,5
1,3bn2CIC96nTpmEnv14V5Bj,5
1,4D5fACpFqILP8V1487zz5N,5
1,0NPAFBOGb9dzhYeCZd98gj,5
1,1krmpwDnaYz2XcgaMgRFdz,5
1,5YITlxytPOb40sYGunZNKU,5
1,0zz17ZJzXL3Zf3Tj0I9gTh,5
1,2HVvLm2HSECG1Rz0KEIPPb,5
1,3eGovBod7F3kHHc3vQ4DwS,5
1,2GsmotaI8FiTCa17674xZ4,4
1,3s1hZZJQrQvwFH04v4QSpK,5
1,1WmpIEcJwUjubtVOnAMcQI,5
1,2IDMT4IFiziOdzbfkzq7u4,5
1,0eEetrf262BbkHOw2LBEuV,5
1,37xXDxPzfk5lnU8aNSRXfw,5
1,1gj9poFl2mLKkguqWo5Y1i,5
1,1Wdj4wRDYS7aT4CoPS0mAH,5
1,6Xs9eaQXZaKfPkEyETxNl6,5
1,7hrZ36mZ5Qj4aMucGDhKHn,5
1,5Cc2v7fm2cCm5ux4fgCQpM,5
1,3tJjZMHLqhD8DaGgdBICnc,4
1,3FVy3aVs0TFzLv6FEiLqC2,4
1,0F78AWB4E53yOvldzqhgBK,5
1,16D9AzevsZAh4GfQEYIo7I,4
1,1j7fq3bwLM63RMFvceb2Fm,5
1,0Gfi0NProXzPEQbgBaz48D,5
1,1Cy8vJyd2f4QmAo7QxOBt1,5
1,0an42ZDRxMJXkBh49eNvQt,5
1,7lUA5kETZGrFSRUzXHAQtZ,5
1,2vXKRlJBXyOcvZYTdNeckS,5
1,3yPJHSHFMrD7T1DjPXpvyT,5
1,1aqunrj4Bqo2YOpvbSkHxf,5
1,1v8QLMcGPV5vOEnHbanadJ,5
1,2IfDGY0NSaCucgusiXGhFX,5
1,5pqaZzkZ5AnjZs5AV3Bnvn,4
1,2LrlmWXBgoWxqXDXv7E0vI,5
1,6ZnJBU6z5j5ovNSLG9e4IF,5
1,4u4FI7ZplnBpQ3Id8yU3uW,5
1,02A3eRn6nWx5NFQ8V0bzD8,5
1,2ag8xyS2fHx2Y27MVu1Nrk,5
1,3MLWx8r8WhUAn0WDCtiBFy,4
1,3oXyxYeCJsVMMV1Vuido4g,5
1,6iaG4YXLAafWpczBnMFKVC,5
1,4d2x7dx52GFrGDyV2HJenx,5
1,61aw1V0KLPD4XIjqNsGqo9,5
1,4yV1QWMn9BizjBBVeb5vnf,2
1,1jOGrPITJsR5AGJo9Cviwj,1
1,1H6lcREWzGbrL9fQSfhInB,2
2,29bXfCo3mQVzohwPJXohaU,5
2,34evGV6SaoRLHTcXXUVOpb,5
2,47MtUiBYZmxs9bdqN62KuQ,5
2,1is8gU4RVcN4J8xItxWoOY,5
2,1KMEDSIl2j1NwYa9mgvMyg,5
2,3dYD57lRAUcMHufyqn9GcI,5
2,59tolr22QPXGEfykN5Y3lD,5
2,3f8FukwQQGIx1GSGbDEebe,5
2,2At18rPHOuTEjGEppwGV0A,4
2,4YWeZa7AfJArkijVVq8ayc,4
2,3D7XEL8aWSlX7ShBiZSe25,5
2,5jSV49gFlnc8FgpvjOCcM4,5
2,4SDLH34rwro1NgA7YUFYYW,5
2,5zb7npjQqoJ7Kcpq4yD9qn,5
2,3JfHYZKy5JmE5Fv4gDTCiz,5
2,2hl92ACiOqUBNdnEZzO0NE,5
2,0nTXrWKh74sULHOSo8qK8i,5
2,27oqpECc2wygxRAIBCgxHa,5
2,2kd6PdconqrFoP4b36ZrYX,5
2,5SJdHBp6KT5dXrOqSQL48W,5
2,22VW5d6k6HT0SQ8MUEXuDz,5
2,2Lux0SyVTI1N2lAdUB5UpD,5
2,3CrUyqCwGHF8GhT5bzGYdP,5
2,4MMd6FQxaehQ0Rby5cBj5K,5
2,2vYyrVb738acm5H6KlKyYA,5
2,69punFGrXgnyQATfxotbeF,4
2,4Kxes2NvFWRiJRsVsRvIhF,5
2,2I4gO3ZoMLZaCeWMZGOQ7o,2
2,3vT5cMwB4zxtPMI2050r7X,2
2,0xttqqTj7ZAGyVkfOYxQ4F,1
3,3i39d7KtpiAHW5elg1WupN,5
3,5ezuHIXXlsPQY4rbsSKT1W,5
3,1WLp5X9YrbIUkEBYTU10sh,5
3,5Sb9wYzagd53deNvA9zYlU,5
3,2C9Cp9YhjJHR1waolKbqsZ,5
3,1Fh765JHx4kSo5o6YhU8Jj,5
3,7endjbbFkSyekmPVMnVSGJ,5
3,4Svpc4QRvDW0J34AE30S9c,5
3,64L9jlYeCVEojwVRpTaxcv,5
3,7sQLBh4Lo5jpYTUpdxTMep,5
3,6doqaM8mbcYW7LDfySuAL1,4
3,4tVWRt7UMNS7s9OOiEVB1b,5
3,44f0izaEgnddX0jIRIBmfQ,5
3,0pnrxdaIdL7YgUgGdPrA0J,5
3,4qwMak56ZKbCILVeW9CZ1U,5
3,31aF4GXwVcAzN5KO7gWgF9,5
3,1Kr8qVQBldnHQbaMW7wS69,5
3,0m39QFJPnMbaouXbeqau1Y,5
3,0j5z0Tq7aipYNDme5JvUrz,5
3,0f91Dvbc5tc6DN7e2QaNyC,5
3,33vdDZDNBKsllkbZXFYUD4,5
3,2WrlysXGhULyfprVfW20UT,5
3,0d1Eoa1zAXUKdAGOmglJYD,5
3,4IoWprg6W4DxHjxm1Pi4KT,5
3,2w1JSr3I1BXnTRyGskbJ45,5
3,4cMBFU3ZjlbscquikM8sM7,5
3,1aQjSuo7Oul4A51k6dQxAp,5
3,053bbGyTwKCwmSzE78G2Us,5
3,30q3JG3LlFpk8XypDDq6DR,4
3,3PHVj8LcrqgZUhS5LPAHc8,5
3,7w87IxuO7BDcJ3YUqCyMTT,5
3,5tRnzF4v2KL72QQdCjopyt,5
3,2TCfkbqlIJbDpuy98asnoV,5
3,0xgdVxRQS6s35MtlrN3P4C,5
3,7Fbjt9MyQqzi1j0TtrlnoE,5
3,07Wy1eKaBeKTUhCQVPvaKP,5
3,3ZUAuDavYW0KrYf1Q3fBDP,5
3,6pkR6jHUCqZY1rkjDiXLTR,5
3,2Z6PDgrkYCjASnRqWZxf4Y,5
3,1vzOAqyprXwN1Yw5vxBaQV,5
3,3kxkjirben9RVm9NqYa6rm,5
3,3F2BSn4ayglzMwquBRHZq6,5
3,6TbDpqKCksZNJjriFhPum8,5
3,4gC6xOiJLHTpIARRdmYMaQ,4
3,2qBE4Crveq4207aZEZymXg,5
3,0eZQxwpDSGSY84ynZzU7VJ,5
3,6S8at3NpRalXu16Y102C96,5
3,19EGsATdnnFYtWyiO1ArIr,5
3,6In2IjmE06RxlCSPpVizTQ,5
3,6V3LoYtjScGE7kHJ0XJdgc,5
3,5ryWtuY9LJdqIKQcePENZ3,5
3,3fdpzhz2h35xggTwoVJZTO,5
3,1LM8Vm0qFej9bm9mr03hCx,5
3,62v7tkdjGFBxw1vxN9oUZ5,5
3,4C3hvh7pAunflKErpUHKqa,5
3,35fEAAr7tkX3BfEw5Z4IVZ,5
3,5IBe4qXgPocVWXb5q1XEvI,5
3,3pWpN8zvwf9rBHEgajjgsJ,2
3,6Oi8mqejBaZCxepJT7ulpq,2
3,0FkbfrpaOgZkLncgUGTmMc,2
4,6Hx95L0T4Dmg2i5wE3ZCSx,5
4,3dWc4JVxYJkUT3kO5yWGa9,5
4,3vc1sGOGAVxhx8S1kERqyn,4
4,4UJIQRuddpV3jzYlUe34kl,5
4,06XUJrZGYFrPzuKaRNnFGa,5
4,5uCidx258qlEgnaj895hbm,5
4,01G9YLJyrzCVn1mp60mWuM,5
4,7rmwtEyVrmLOT0ibOGTB7Y,5
4,5fPj0SAEJm2dpNVVWMw4X4,5
4,0uSNAZhgybQx9r247ZsetJ,5
4,4G43ZaiGpjzW15hbVBG0Jr,5
4,1PDINQ7IHxgT6hJAHh3je9,4
4,6zbL3qnDbbLhDVS61Qdyc0,5
4,5EnCFISDzoIMWMaicJxxX9,5
4,0XU5m5WTDKxQrRMoO6Rs24,5
4,2N7VkoqFIsANXJxIthXVtx,5
4,5iFUhoT6qHOn98510MXEqv,5
4,3TO0bMBlbB8hce2klnWUjc,5
4,2Qud6Q1KlK22qHcjUGlRpJ,5
4,2ohNni8RN3X7nRbimfVQF7,5
4,2oc453fwBG0zy4LWRW11Fb,5
4,2f1LwoDgtqVMV7Lu5sT6tG,5
4,3zUtuSPwyqKElkqfnJj3X2,5
4,7sCihT9B6JragpMuTuQZ2f,5
4,3tlkoRR8x0VaiCoH07BRYH,5
4,1XgpK29CGGjZnxPYkiRbh4,5
4,7wPxQanDO7kUBQupioNPW4,2
4,7cwxc8ckAY2aVnn8QDQgSi,1
4,34srI0VWaGbqcaAu2TAtli,1
5,0TFPU7Uw86YrZDvpStueLw,5
5,7ox1JFNmfgRtUBY1kx2aIj,5
5,4yeNEikDoJHQQhARd7atfR,5
5,5pBRSczAiFZEtrIwH1LqAo,5
5,0y8lqslrswqgJgDKNxd8zo,5
5,3iPwSxaLCpFRNZmyLKbXjQ,5
5,75CodNaH0nZM9MBqJRnRSj,5
5,1wKeFYYAR6aKsNIf6PrNxB,5
5,7kl1KAzW5O4gOAesaHxiq0,5
5,3OQ3iWG9bBlSWdok8rmuI2,5
5,5YlZvHLveTeFWrVoI1F6tQ,5
5,07Wy1eKaBeKTUhCQVPvaKP,5
5,0a05wi1MqM6XSXUzLTmfqD,5
5,034cAibJlvEZHcZcsyXraJ,5
5,6MT5BRtVm18LrgqSrLnJuG,5
5,6i5QcWVTuzM67pXgD9Q7Vw,5
5,4gyPGtExOjj1rsByKW33LR,5
5,4d3tiblcaqGdji7XvPGHiq,5
5,6OcnzwOfKQc0ZWJoMuFQam,5
5,15JINEqzVMv3SvJTAXAKED,5
5,4xkOaSrkexMciUUogZKVTS,5
5,2ikI9Y7PCPIavU0TMSpF31,5
5,0uBeSDV32mrqWuL8jLct8J,5
5,5uaIbU3oHHcSOK6WFNK5nj,5
5,01NsPGMDWGOrNWK9QylpHw,5
5,1qkjQxTfIyRtZPK1nYWTvw,4
5,0nsZBSzz5WG7onOtEL5mqj,5
5,6qS40yL7kXVoChI8SSCQIQ,5
5,1XdUEm2MwB6ysy6E80ltMg,5
5,6sAdmaffuMijDszeFrGF1H,5
5,2KJUr9U6a3balnh1W7hDwZ,5
5,2gNC2UZGVSK0iW4Ymc56na,5
5,1cQQk3EyZsWrbIzRBz68P9,5
5,4HkxrYFORgL80Eo1xuspAr,5
5,6byAOj5i91u2Emm87QXyrp,5
5,5dxOhrrsFghadqGOZWBWuK,5
5,0IKic5csmFnWXr41GYVDdl,5
5,6tlnqNrQGLqzpSjh4sm2hJ,5
5,1tY0I9dykjjWRD1TdwymO6,5
5,5aqhNd7voeILJBBgyWPW1x,5
5,3RRZTpogn5pxCQpSH811ry,5
5,1VQoEG86t2MYlVA2l7Bil1,4
5,35vN8C4w1JT1nf0S7WqlqQ,5
5,71x2VMu2qnMgeORgTZVqIT,5
5,3LuOboY25F2aRGF2yzsNol,5
5,76BMd69UAL102Y90DUyzJC,5
5,1IMwiLAa5jVeoC2JlBuV7e,5
5,2XS7UHAbWRfSNJMVsIs7hH,4
5,2SOEI9DvgYCzeqeiLR0YGH,5
5,7bhF1KcC0PShSrEA1PzII3,5
5,5YWtE521SHAyxgvIhseGB6,5
5,0tQ2VJfLhoRX47OVw8cSfU,4
5,6RIdyxpj3X8cDfHCHTvPgy,5
5,7mQRfJ54ccWllxki6Q42lh,5
5,5RT22k0yL1HpwbftyNjDjP,5
5,0CBOEvhkbOWAWiLkYbYXxM,5
5,13GV28kgnu0P8IrYfrgwIc,5
5,3nuO4pi4R1koRgvDl23ra4,5
5,3ctHq3dW1l745lpETPyWe2,5
5,0Memc4WL8oO0xUnkXCsNnV,5
5,2kZUyX4QxigPHwCGcTPZb0,5
5,3bfL531R4KO1u7dtzeRweH,5
5,06YwUN3ytQn10H19x9cSPj,5
5,4WVNd5cqkWusZSDqNiqjI6,5
5,0FcBKpVcEsTUY5DChWAqFT,4
5,1X8ogY5IBc1deuzzhvFMer,5
5,4jui0fclpOBF9zf0CuuwNU,5
5,033uNwmVzZvXm00CUPBnA0,5
5,44EbX1Cuwpq3hdnpTHsmfO,5
5,4i8QAWAKm368EOorr8j3By,5
5,7tCL3GNUc04W2S7Cx1MzId,1
5,2S436lN0BPgUh7TmLEmT6G,2
5,50fSJw5yA1wTjvRTBw3nnp,1
6,1bEppoRAORPzwVS6y3F4Ef,4
6,2IzV2SPZQLadtA46ni3ICq,5
6,195Ez26qzXA0l6M1fcXayl,5
6,7w1RxkQtEwKYEoyQuaxfXW,5
6,493Rk3iS7rs8uPfpnfm95u,5
6,0SqqAgdovOE24BzxIClpjw,5
6,6PDlkWmrq2ZKiUuFt2aQsH,5
6,4U2xYEQwMpHtcwXjSDAHWc,5
6,1H4XsStlZ7hcSrQgDZqFFp,5
6,3Hx6jNZYXP4da4Pz7Wa5IQ,5
6,0kTMK4gNFfLXaTb62w1UaJ,4
6,1RouRzlg8OKFeqc6LvdxmB,5
6,6jReXy5IY7Ji2XEaaooCKm,4
6,7qNS4GwQ8xn7twyWHIZk3C,5
6,7g5vF3hAH9eyiyG7L4P3Ky,4
6,5CFAPSsWQp91PGBqGy0gMD,5
6,74vXy3yK20bkDlaP3FaWo9,5
6,0dY6f8NQDseZy1Im7In9XW,5
6,1LvVTROucKghpT9PPVAr8x,5
6,0FJPOX240AUlc9y37Dyf5z,5
6,1XUpliD9C3bVme9vTbl631,5
6,3fdyHcPGa639HJixHM699h,4
6,4E0GiSMs5E60MvX3pLW70H,5
6,0YAgoTdhxPQtNOihbxqjDB,5
6,1N4XaKCN12jBCSBkCYfNCR,5
6,1VpAVZIwJAD9bAU3Yz8YW3,5
6,6SB6D4962R27qhXvPCCrL3,5
6,0eP4Pcf7uzpGqAwbAEspu9,5
6,1SrQkCfmF2ycMtAVpe4h6x,5
6,1O5u9GJaKkZ3EvcIpqGePF,5
6,2gXxr10TgOU5RGZMfSoEYl,5
6,35DGixN7Utr7gFKhajqjKm,5
6,5QKHspyc4wX13lh58yWTcT,2
6,5iWARO07W7fW9uaU07zMeT,1
6,79pqKla5Q9IiAQfK4jalAO,2
7,4wajJ1o7jWIg62YqpkHC7S,4
7,1up0F8kK6mgObzqWi9Myom,5
7,2wmofaCfAaF9hdjEXmdfTO,5
7,06WUUNf7q18NZfjIsQFsfa,5
7,7gyhWg9k5HkgWZq9V8nsrT,5
7,5ruzrDWcT0vuJIOMW7gMnW,5
7,50f6Sc85lbQgEaOfQm41Zr,4
7,1pLQZ6MwbYaLqzJT3imTBU,5
7,1EKNUMaRRxclLETULcps5s,5
7,0uBdQzKghx88d2Lp8SLFKJ,4
7,5m3GmwLuZSP00IzHdxsDIV,5
7,5s6eU20CFfpueCuggRL3Tx,5
7,1y9QnFv6OBVO9f8kp5gC3R,5
7,6qO260PuQGnxCQ4SRrSi6M,5
7,6ooI3wvKizl5f9Wz6Wh8WJ,5
7,1jucN3LVpwZ1NfCveefi1y,5
7,6HQA6uGqLJHunBMqNgQMdK,5
7,5H0E4n5CE6WFI10KYzB4gm,5
7,1RjZIpMiyn5YRHBY8Z1USn,5
7,67rrA7921gJqzwS1bx2kEh,5
7,6vpAnhfGC42sQ6KfO7qPZ7,5
7,2p1dXzEim52EddltZKlyXa,5
7,6EJ0X1nXbgkxaZsdTm9iWG,5
7,3MJd5S8ZIUp19dVvKxgNoe,5
7,2Zdd1LBFZaiKq5e5k2W2eW,5
7,0s7ythDMhm44V0HLG8vdAD,5
7,0S6wkErxrIC9eOLADvFUNl,5
7,62f4CdO5UgtjIkq2o0Ezpm,5
7,7dbO1k9ryxPFJG0fvYBffu,5
7,5fWtbgbiTz8MuAnTzzpJGN,5
7,19PknyOL6OWvABerPEyweT,5
7,4uZnwiu2fnfTKWn8zt6XZx,5
7,2CUsUUpzLh8pe1smaDvDUu,5
7,0Ose0T05P8Ou0GvhwmMKcf,5
7,16ASkQZ0cTrSdUYU1TB2nt,5
7,4f5kLqyOJ5ZPnalEVMQrB2,5
7,2jBGJRgDrUbL0dfwTIFWVB,5
7,1qtl3vB0uqciZ94g3S6TO7,5
7,1jWDguXNP8StgZSmir5DKG,5
7,2PcgMmmhIZA83kwIYEjR8f,4
7,4yxSvdt8kl6jMdvFaiNtve,5
7,35Ttg2QPrlkvfY1sZZQ0JZ,5
7,5jXFUXNy6e4MqkZWvRud3M,4
7,0qfGWpvJGlp17wdTm19ioK,5
7,7yYASRJgqNvetMmhFmZLCA,5
7,5rg2cr5aokhrm5gQNpyHXi,5
7,34zHNfI9XDe9esgbzA6PjP,5
7,2ThdB23G9Rgf1ExndFGEEg,5
7,2co19l4ffKkkJtCPDrhGWr,5
7,5gLMu83Zz9V0GAtJylRG6O,5
7,2J8Rr3VSbpJQ2Kr9Qqo0PN,5
7,0yeRlkCcKpaN6ESK64w3kn,5
7,3cqRQt4WL5TWCnF4NKFkH4,5
7,2lv14jPZY719X6AFs98Ept,5
7,4J4LjEe33yN6gLmPib0nqz,5
7,1RJxGCTCROHUFVWMFOWPYM,5
7,6uMRFrXmEpMGhYWqTeWNJy,1
7,3tshTnnudBH7kGW3QMhFuI,1
7,70ZFAUADyyixehMqxRUMq9,2
8,7lpMBvnGxzpmEp8f09hwjx,5
8,1WrMD6on4zuCXVrYp5o8io,5
8,6KDNxqCFmCGu0yd27xvnSG,5
8,2dpaYNEQHiRxtZbfNsse99,5
8,4jp4Z02kzzg8gK0NmDGgml,5
8,3zkWCteF82vJwv0hRLba76,5
8,5w7WThQajSkiot89EkoqRa,5
8,4gVEvqKXRFe2WarhQxMzjP,5
8,0laYHRpNTS6i8FXdupHkJ4,5
8,4iLLyEZv9m2koIAjLDA04i,5
8,39LLxExYz6ewLAcYrzQQyP,4
8,5jCuwPfj8tpOtmWXIfpz48,5
8,6b3b7lILUJqXcp6w9wNQSm,5
8,3QGsuHI8jO1Rx4JWLUh9jd,5
8,5fvESB5vBG8Rs3bYkNrbQX,5
8,2wvMF4tLWrNRA9cM5fUuN0,5
8,4szMwlY7UT7cnQ429Mf8T1,5
8,5nujrmhLynf4yMoMtj8AQF,5
8,3uUuGVFu1V7jTQL60S1r8z,5
8,6liNJDyWJjyHAgDnAX95bw,5
8,3upIaTAwzeD5ijPJe44ceD,5
8,1LuQWAyEshhEA24XRaadeo,5
8,0rdiYaZEvc3KehBNF0WSkj,5
8,6Qwuw0eOeszVlewLpu24gR,5
8,3f3dwmSjblge9Bq5RL2v8Q,4
8,2xWHt35XioEl0JfPSszwdQ,5
8,2ahgiL1Ok30MbkZOqIHqeX,5
8,7xghXOM3CaIK6wmR0xW1XS,5
8,1HuDXYtgswNFzkaOXIicuZ,5
8,6dIneNWcDmYaszGt71xgBR,5
8,4rmR9rViy8pGp3PxZct9Fy,5
8,24MSRg10oTSOYp3PLQEKkV,5
8,4KkNs64Xhb7O9BZ7DCfw4P,5
8,4WyzLNeQWzclYYXw7aHZ69,5
8,1GsJMaSHlegp4pjG8PUqjW,5
8,2DBlfjL5chsdeULzhTp5K8,4
8,3U191DA0RpP0ngfOIt62DX,5
8,1OR5PfHM6hYZSj8kXaVxId,5
8,6klT6MPEAN0O71n50KLpyt,5
8,6S2YyQWrTkJG88HJRtgbWu,5
8,6pYtnBGth3ilIaSRj1zT3X,5
8,7N1Vjtzr1lmmCW9iasQ8YO,5
8,25mKHtlXimKRBt4kgIu66J,5
8,14246VCxRDGZHqlMlqWSz4,5
8,63T3O3u70cICyNxJPh3CXn,5
8,2ePkRQ5vxC1pPO5J6JD6a8,5
8,6NLLIPKjqFRnbCorRNTEHe,5
8,6MUr9vR6qzNtxarcKL7aAc,1
8,39RoL49thNQaVNXDx4T8tG,2
8,2VpJeDfgFPZsaMsmf0GNnD,2
9,4k5q8y7J26urrLirp603xb,5
9,5xUz3xvyPPrNfnBrh9IOZa,4
9,1JorgVEvGT4McTPnJSQGtP,5
9,6hEwlV2sVno421TZtnduKY,5
9,5R9VNFgxUVo43fqWEmrjTr,5
9,5H6Jp0syB5yEPk7SWYdlmk,5
9,03By6gD02qhtvIQiK8KidK,5
9,3Tsh9pjiJ5cvmuiZALdgVz,5
9,5yZzLyY9SMI3ZjdqpXWYDp,5
9,1OzTJHmUMMYPQpMLxZYHlU,5
9,4DWFSrNnZXow1aB96gByho,5
9,7q6UdWJYasInylO1Dyrwta,5
9,0fOjUafaAhJV16oRBgCtz7,5
9,18a9EGG4xhRELv7bgAw5hb,5
9,4c4jJJoaiY21t2TyRZgdWS,5
9,5VWC7v2dC2K0SIIjT9WTLN,5
9,6sUVOYnfCU5yLS4R7Liwk8,5
9,0L3t3JBQM0s7orSGUEWfE3,5
9,2bNlWt5B50UyB3Utvscdzz,5
9,6lpbzOMBOYHRsp6WEMvRvn,4
9,4iJyoBOLtHqaGxP12qzhQI,5
9,1liUFogbLkZJV0uAdFjBUr,5
9,32LKwbmh6yVsWoRRF8DIvf,5
9,7xrLgNBENSWmiu6s8lYIQ8,5
9,5CSEaABQkS1hoLza0IpK2r,5
9,1almCHdsfikRPfVB9VrEdT,5
9,52KDAbgFGCXZQVlOXy2XIQ,5
9,5voGwQrvBz8ZlhU05NZvw4,5
9,6sOC569sksrnsrpSIihTtn,5
9,6E9UwSfT80age2xknoMS7Y,5
9,50DyjmQxDUAygFT31rD1kT,5
9,1ei3hzQmrgealgRKFxIcWn,4
9,42z4vb1D1vq1PlVSnozbll,5
9,7ByumM7K2aj9xWd7X4Ytfb,5
9,7aRofteBTxN9i5UalaYG1n,5
9,3reWyjwMLRqOWKIhQUC4QV,5
9,5WqHQvyyZVJtOMW9vyqTGT,5
9,1ie5zWkotxj3UxH2atGrPE,5
9,1iL5lMhZdMmVg34AM6xQxx,5
9,7v0An99Wk7wYijqYsPXSFw,5
9,2Jpa3vMmPFd4YUi4px9Na4,5
9,5CNH1fectMnNkRmq6hMmIN,5
9,0Rww3ql3uRmzTvLOVBFlpn,5
9,3bCY1AEmb9sG70e3phwWuH,5
9,3EuiNP8xVAEoYUGwYSQdbC,5
9,0QuodD3yR3EJQPMNLAOfvo,5
9,2dodOQN1L3h2RUJwSEC3kE,5
9,0Tu9CVtudympO1AQStFlav,5
9,5MA7jaAdA1oZ2Jcrz5gqaJ,5
9,7nGzwkF6wwtdgSu94qmqSf,5
9,0tsjEf663ZNWGlIqY2c0Ms,5
9,0PXa2lGQZBqatc4iLCDF7Y,5
9,2Pu5TsQ90hDVUZmuNDnzJc,5
9,7AiB9ggkygd2xLF0x4HVN4,5
9,5mEJHNaQvNQUuXvAtXXhGK,5
9,5pNh3jnmSvVfLcPYw57IAZ,4
9,2dm8zEG6pMfPJH6OffiHFJ,5
9,414J8tKHbtF16XOiHGBEso,5
9,7xJEyMvEa3eeP1fN3E18PI,2
9,1oMpIhsJOFvAMLBYj6nnv9,1
9,3O2pzENAozkiSYveNxAz3z,2
10,4vtSrQhuel5pwCmpWTbADd,5
10,3GjKOA289OnjSFlvqyXGMk,5
10,7qQTPCHqRx0RQCbEyqjHz4,5
10,1qcGYnaxvkDayHU41bUDdk,5
10,0z2Avp7PJ31q4Cvp7GyH3R,5
10,5dCsHs5nynTHGdua0raMRR,5
10,5O2Wr0HhHS0T77gcJaRFka,5
10,28fz3mwbypiLwIOyLkOuvv,5
10,0cK8SRiAOF34J27QknLhZ9,5
10,5njuCdIG7iBDiBGtzsmnHA,5
10,3AnT2b3Jb7mCfxvakHHVdc,5
10,3uP8LsuLFxTIJYZAhWUWGs,5
10,5NlsrZPXqngRsoZHI6dzqg,5
10,1ChcgTQZdf9ngSgZ9dmILP,5
10,5pT0eVpi7qZuqCFtqcErQX,5
10,6vP4An3CkuPl1cpYMSR07u,5
10,2ZIiJxovHGnu6Ceni14bu3,5
10,6Xt4HVQvuWd8yIgUNT4knk,5
10,2kIawdmEzVhR9F0Z8EsOns,4
10,4LpifxXiV6dI0aBbWoUkPU,4
10,0s7LZdfEIdXJPNLfNsKQXF,5
10,1WEniiBdhc7lT3qEBWCtvM,5
10,6RS4tsqzQgalAUV1VbuKQg,5
10,28njLrZycTveXnYxP5CmbH,5
10,6yKkA8HzwWTZ5taIMaG4Nm,5
